objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4,ra,dec,neighbor_id,angular_sep,num_neighbors
1237665226236625099,2.368976E+18,0.02036721,15.92608,14.62838,14.25476,14.07118,13.91462,14.107,13.982,10.643,8.409,-0.0962649272778117,-0.6619330167573988,-0.4253743480693372,-1.4765961898413127,inf,inf,False,0,1.2977,1.67132,1.8549,2.01146,0.37362,0.5572,0.71376,0.18358,0.34014,0.15656,0.125,3.464,5.698,3.339,5.573,2.234,198.242817266006,31.2586169939977,[],[],0
1237665226237149352,2.368942E+18,0.04676787,19.37299,17.90327,17.068,16.5843,16.24947,13.749,13.597,9.939,7.909,-0.6109713569564106,-0.4010128381099158,-0.5216291545473084,-1.6150215906085312,-0.3213487800883058,,False,0,1.46972,2.30499,2.78869,3.12352,0.83527,1.31897,1.6538,0.4837,0.81853,0.33483,0.152,3.81,5.84,3.658,5.688,2.03,199.605320547621,31.1081376385802,[],[],0
1237665226766483526,2.358857E+18,0.01087709,15.20241,14.62491,14.50883,14.51083,14.35622,11.978,11.866,7.731,4.533,0.3650635412247935,-0.9984761387371196,-0.6652091157196356,-1.7038179860663225,inf,inf,False,0,0.5775,0.69358,0.69158,0.84619,0.11608,0.11408,0.26869,-0.002,0.15261,0.15461,0.112,4.247,7.445,4.135,7.333,3.198,179.381549921619,32.3397048984487,[],[],0
1237665226767663230,2.256431E+18,0.04909937,18.62258,17.71485,17.44645,17.162,17.10588,15.129,14.898,11.345,7.977,0.2625894627066741,-0.8412662869456099,-0.686864530940725,-1.8728668054322013,0.2187239021606817,-1.0281451124019327,False,0,0.90773,1.17613,1.46058,1.5167,0.2684,0.55285,0.60897,0.28445,0.34057,0.05612,0.231,3.784,7.152,3.553,6.921,3.368,182.535372688533,32.3416888830009,[],[],0
1237665226768056342,2.256455E+18,0.02196526,15.89717,14.03273,13.1883,12.78587,12.48633,10.954,11.045,10.194,8.651,-0.1995414631530959,-0.3686498177502784,-1.0001201896605851,-1.548516670131422,inf,,False,0,1.86444,2.70887,3.1113,3.41084,0.84443,1.24686,1.5464,0.40243,0.70197,0.29954,-0.091,0.76,2.303,0.851,2.394,1.543,183.596196796244,32.4146439103754,[],[],0
1237665226768056521,2.256456E+18,0.02165605,17.02829,15.34014,14.61839,14.26096,14.00714,12.875,12.887,10.929,8.777,-0.3825788771108912,-0.37116130751758,-0.7077734747124986,-1.729834292509894,inf,inf,False,0,1.68815,2.4099,2.76733,3.02115,0.72175,1.07918,1.333,0.35743,0.61125,0.25382,-0.012,1.946,4.098,1.958,4.11,2.152,183.587062251745,32.4496224402205,[],[],0
1237665226771005572,2.223802E+18,0.1193132,19.55314,18.12027,17.36427,17.00908,16.74341,14.289,14.081,11.239,8.559,-0.4725685316547305,-0.3092828899817714,-0.5018420699219064,-1.4795928554578577,-0.087265448586244,-0.4749703212994431,False,0,1.43287,2.18887,2.54406,2.80973,0.756,1.11119,1.37686,0.35519,0.62086,0.26567,0.208,3.05,5.73,2.842,5.522,2.68,191.540971821402,32.2806869267376,[],[],0
1237665227311677577,2.375751E+18,0.01537,16.72652,15.75679,15.35668,15.17689,15.07092,13.754,13.603,10.358,7.959,-0.0528883733556437,-0.5598859100122496,-0.306830876665487,-1.3768914557416223,inf,inf,False,0,0.96973,1.36984,1.54963,1.6556,0.40011,0.5799,0.68587,0.17979,0.28576,0.10597,0.151,3.396,5.795,3.245,5.644,2.399,201.830621128389,31.7883234969024,[],[],0
1237665227848744967,2.374602E+18,0.02440256,17.30465,16.07291,15.41558,15.10001,14.78983,12.113,11.633,7.415,4.301,-0.2323678324612536,-0.2808707089261595,-0.5714014731902527,-1.6393535259771226,-0.0289333580824699,-1.1877528601094112,True,2,1.23174,1.88907,2.20464,2.51482,0.65733,0.9729,1.28308,0.31557,0.62575,0.31018,0.48,4.698,7.812,4.218,7.332,3.114,202.331941423425,32.0047379539725,[],[],0
1237665228379717646,2.268757E+18,0.001063667,15.2997,14.18126,13.70162,13.71816,13.68249,12.578,11.708,8.576,5.503,0.9717981248052596,-0.6377712529353295,-0.4348141112154727,-0.6506640057797206,inf,inf,True,10,1.11844,1.59808,1.58154,1.61721,0.47964,0.4631,0.49877,-0.01654,0.01913,0.03567,0.87,4.002,7.075,3.132,6.205,3.073,186.453593577688,33.5468729558655,[],[],0
1237665231057780761,2.482674E+18,0.01599851,15.82167,14.57223,13.99057,13.63866,13.415,13.105,13.078,9.505,7.337,-0.5027451966038928,-0.4483332313206957,-0.4207641048169593,-1.6090551431259332,inf,,False,0,1.24944,1.8311,2.18301,2.40667,0.58166,0.93357,1.15723,0.35191,0.57557,0.22366,0.027,3.6,5.768,3.573,5.741,2.168,241.518299349132,20.8015840886145,[],[],0
1237665231058239649,2.482648E+18,0.01097928,16.48552,15.23528,14.72476,14.43129,14.19158,13.682,13.572,10.848,9.104,-0.2497155003904761,-0.7051868869596762,-0.3439108928027703,-1.499021024246193,inf,inf,False,0,1.25024,1.76076,2.05423,2.29394,0.51052,0.80399,1.0437,0.29347,0.53318,0.23971,0.11,2.834,4.578,2.724,4.468,1.744,242.461819825918,20.1774562471897,[],[],0
1237665231058895034,2.483772E+18,0.0304298,16.29334,14.25721,13.40096,12.95579,12.65629,10.807,10.872,10.005,8.689,0.0058658982164319,-0.274130731301917,-0.8021056286455249,-1.009920528425433,-0.3209884722262596,,True,1,2.03613,2.89238,3.33755,3.63705,0.85625,1.30142,1.60092,0.44517,0.74467,0.2995,-0.065,0.802,2.118,0.867,2.183,1.316,243.898148513856,19.4533986359962,[],[],0
1237665231059419445,3.34403E+18,0.1544296,19.38606,18.32589,17.70167,17.34136,17.10047,14.874,14.61,10.666,8.809,-0.5438190310615056,-0.4275081853525162,-0.5514578892630219,-1.5397670822029583,-0.288750941487951,-1.4685548971662927,False,0,1.06017,1.68439,2.0447,2.28559,0.62422,0.98453,1.22542,0.36031,0.6012,0.24089,0.264,4.208,6.065,3.944,5.801,1.857,244.904766177752,18.9542008956174,[],[],0
1237665231594520798,2.482706E+18,0.01455439,18.10309,17.15763,16.83096,16.68602,16.52728,14.777,14.683,11.243,8.696,0.5481585497034178,-1.1676055788234003,-0.6393492413724257,-1.4940821239305162,inf,inf,False,0,0.94546,1.27213,1.41707,1.57581,0.32667,0.47161,0.63035,0.14494,0.30368,0.15874,0.094,3.534,6.081,3.44,5.987,2.547,241.351682358773,21.297108742656,[],[],0
1237665328777723943,2.25636E+18,0.05784928,18.81032,17.03096,16.10008,15.61125,15.19261,12.65,12.479,9.309,7.491,-0.4132836368225855,-0.3299825246482825,-0.4305790714635308,-1.563036789948547,-0.2236440456425496,-1.653633379228727,False,0,1.77936,2.71024,3.19907,3.61771,0.93088,1.41971,1.83835,0.48883,0.90747,0.41864,0.171,3.341,5.159,3.17,4.988,1.818,182.594113834825,31.4104087344649,[1237665328777723957],[80.61900452392506],1
1237665328781328505,2.245129E+18,0.1015842,19.68575,18.36215,17.75549,17.35508,17.16305,14.515,14.197,10.278,8.516,-0.5308646276002112,-0.4406367645402141,-0.4516044965013248,-1.4612515495887677,-0.2711961136250573,-0.5260016681056902,False,0,1.3236,1.93026,2.33067,2.5227,0.60666,1.00707,1.1991,0.40041,0.59244,0.19203,0.318,4.237,5.999,3.919,5.681,1.762,192.264582791069,31.2075297839592,[],[],0
1237665329311580293,2.260882E+18,0.04277828,18.33149,16.66905,16.16235,15.79449,15.44637,13.059,12.713,8.679,6.68,0.0269520488897952,-0.5100930155604648,-0.417736753631483,-1.2136794830522046,-0.0202984639209308,-0.959161401409464,False,0,1.66244,2.16914,2.537,2.88512,0.5067,0.87456,1.22268,0.36786,0.71598,0.34812,0.346,4.38,6.379,4.034,6.033,1.999,174.586320848616,31.3242757419868,[],[],0
1237665329319182526,2.245049E+18,0.0522548,17.19496,15.26754,14.3967,14.00265,13.69681,11.827,11.858,11.157,8.973,-0.0880615769404362,-0.4240986348765417,-0.462143822776963,,-0.2242106577632582,-0.6425445099172927,False,0,1.92742,2.79826,3.19231,3.49815,0.87084,1.26489,1.57073,0.39405,0.69989,0.30584,-0.031,0.67,2.854,0.701,2.885,2.184,194.966622158087,31.3517346272977,"[1237665329319182516, 1237665329319182507]","[88.76632182541461, 72.83810845065173]",2
1237665329849761903,2.241716E+18,0.1376419,20.45513,18.5288,17.45972,17.00071,16.62288,14.144,13.912,12.059,9.201,0.0629844086473395,-0.5012972127261023,-0.2802786691432596,-0.877592353580548,-0.1233835427913088,-1.0411272840953016,False,0,1.92633,2.99541,3.45442,3.83225,1.06908,1.52809,1.90592,0.45901,0.83684,0.37783,0.232,2.085,4.943,1.853,4.711,2.858,178.050729792314,32.0259414876777,[],[],0
1237665329850155090,2.241832E+18,0.01075696,16.26939,15.06392,14.65679,14.42448,14.34585,13.693,13.57,10.678,8.564,-0.2543890381317225,-0.6239229767115007,-0.2819304537908881,-1.2841284816838194,inf,inf,False,0,1.20547,1.6126,1.84491,1.92354,0.40713,0.63944,0.71807,0.23231,0.31094,0.07863,0.123,3.015,5.129,2.892,5.006,2.114,179.096692582304,32.0388092764881,[],[],0
1237665329861623812,2.389244E+18,0.07098395,19.03933,17.89738,17.44718,17.14047,17.02677,14.664,14.425,10.665,8.831,-0.2435556036822986,-0.4976775662106781,-0.4672800606484646,-1.52037841308027,-0.2737500906231767,-2.150455647314523,False,0,1.14195,1.59215,1.89886,2.01256,0.4502,0.75691,0.87061,0.30671,0.42041,0.1137,0.239,3.999,5.833,3.76,5.594,1.834,209.471794908155,29.6905292123861,[],[],0
1237665330382504027,2.355493E+18,0.05346842,19.43148,17.69482,17.18419,16.7701,16.46312,14.399,14.16,10.963,8.754,0.0585540375759453,-0.5078876301498026,-0.3717044302391828,-1.6935497620233917,-0.0997691624744235,-1.1723845438282574,False,0,1.73666,2.24729,2.66138,2.96836,0.51063,0.92472,1.2317,0.41409,0.72107,0.30698,0.239,3.436,5.645,3.197,5.406,2.209,166.884640125586,31.3247479208979,[],[],0
1237665330393317489,2.284555E+18,0.1024854,19.16989,18.01016,17.45787,17.05165,16.86995,14.231,13.867,9.667,7.561,-0.7061739378156995,-0.4582741756335486,-0.5896120609185633,-1.7228248121215777,-0.2174575235186719,-1.0306044722993144,False,0,1.15973,1.71202,2.11824,2.29994,0.55229,0.95851,1.14021,0.40622,0.58792,0.1817,0.364,4.564,6.67,4.2,6.306,2.106,196.027687118154,32.1771641355765,[],[],0
1237665331461488764,2.352087E+18,0.06170296,18.6734,17.5748,17.12485,16.85682,16.78752,15.211,15.017,11.975,8.984,-0.3943144431097905,-0.4929592639673541,-0.3895861587389357,-1.5797712073207448,-0.4331785836913247,-0.5531257106204316,False,0,1.0986,1.54855,1.81658,1.88588,0.44995,0.71798,0.78728,0.26803,0.33733,0.0693,0.194,3.236,6.227,3.042,6.033,2.991,180.987201285769,33.3936107126819,[],[],0
1237665331467124821,2.284563E+18,0.002992087,16.60802,15.34651,14.98617,14.88161,14.90476,14.813,14.577,12.216,8.734,0.1643787968178761,-1.169316449163627,-0.5720997494390315,-1.5877732229602428,inf,,False,0,1.26151,1.62185,1.72641,1.70326,0.36034,0.4649,0.44175,0.10456,0.08141,-0.02315,0.236,2.597,6.079,2.361,5.843,3.482,196.352575105703,32.9000942283439,[],[],0
1237665331469549647,2.375794E+18,0.1216195,19.81751,17.80895,16.7846,16.32528,15.96459,13.74,13.486,12.459,8.541,-0.2215786803512525,-0.5009610736261042,-0.2083315348960181,-0.8352065640803089,0.2683616867771938,-0.644946327116206,False,0,2.00856,3.03291,3.49223,3.85292,1.02435,1.48367,1.84436,0.45932,0.82001,0.36069,0.254,1.281,5.199,1.027,4.945,3.918,202.762448948561,32.1106733362832,[],[],0
1237665350245417133,2.411749E+18,0.05873988,18.85724,17.8327,17.4935,17.21128,17.09439,14.868,14.785,10.691,8.641,-0.1168279563648908,-0.5203253354826489,-0.441886991711515,-1.3997539483838637,-0.1854064342340842,-1.285458269521329,False,0,1.02454,1.36374,1.64596,1.76285,0.3392,0.62142,0.73831,0.28222,0.39911,0.11689,0.083,4.177,6.227,4.094,6.144,2.05,220.995496405193,26.0853598076352,[1237665350245417124],[69.02029643514895],1
1237665350785302688,2.426446E+18,0.07087754,19.45324,17.33347,16.57899,16.13341,15.81592,13.241,12.926,9.18,6.79,-0.6209774191392792,-0.3226378187421924,-0.5915728072807384,-1.461207133093761,-0.4450807264879217,-0.8879711519206702,False,0,2.11977,2.87425,3.31983,3.63732,0.75448,1.20006,1.51755,0.44558,0.76307,0.31749,0.315,4.061,6.451,3.746,6.136,2.39,228.288409652405,24.131879558298,[1237665350785302689],[16.150804296723887],1
1237665351321387219,2.423076E+18,0.09052386,19.66032,18.32041,17.66215,17.28331,17.06685,14.751,14.563,11.748,9.131,-0.10127935208588,-0.4893785230494248,-0.4066125111913422,-1.4050199768775773,-0.1771642840327296,-1.3059821166562258,False,0,1.33991,1.99817,2.37701,2.59347,0.65826,1.0371,1.25356,0.37884,0.5953,0.21646,0.188,3.003,5.62,2.815,5.432,2.617,226.670452306971,25.1562958823323,[],[],0
1237665355612880914,3.344041E+18,0.09441359,19.64807,17.86149,17.1201,16.81961,16.54809,12.56,12.576,11.51,9.105,-0.3318578139581292,-0.3924375103298649,-0.2679442523526696,-1.3836031316016553,0.0651042023099438,,False,0,1.78658,2.52797,2.82846,3.09998,0.74139,1.04188,1.3134,0.30049,0.57201,0.27152,-0.016,1.05,3.455,1.066,3.471,2.405,245.320073907885,18.956190363795,[],[],0
1237665355623432298,9.177264E+17,0.1340697,19.01732,16.60202,15.50437,15.05515,14.69816,12.931,12.839,12.216,9.835,-0.1713175235940531,-0.0043502330735846,,1.4072713596178537,0.0131250471546025,,True,1,2.4153,3.51295,3.96217,4.31916,1.09765,1.54687,1.90386,0.44922,0.80621,0.35699,0.092,0.715,3.096,0.623,3.004,2.381,245.194392156575,43.1532048260561,[],[],0
1237665357231096108,1.188995E+18,0.03347353,19.66602,18.1817,17.70089,17.44308,17.28064,15.731,15.817,12.842,9.221,-0.1392453046365722,-0.6492916071537034,-0.3369692133885465,-1.341275991582559,-0.2751109870466192,,False,0,1.48432,1.96513,2.22294,2.38538,0.48081,0.73862,0.90106,0.25781,0.42025,0.16244,-0.086,2.889,6.51,2.975,6.596,3.621,243.754348103659,36.4599243862164,[],[],0
1237665357237649535,7.014934E+17,0.2789694,19.70725,19.02283,18.59659,18.4824,18.04537,15.359,14.536,10.478,7.983,0.1203209335037658,-0.6758535282254153,-0.5851941044899246,-1.4514651720991905,0.0959962109064239,-1.0263634506144708,False,0,0.68442,1.11066,1.22485,1.66188,0.42624,0.54043,0.97746,0.11419,0.55122,0.43703,0.823,4.881,7.376,4.058,6.553,2.495,243.394886453983,51.3249946095081,[],[],0
1237665367970480203,2.355402E+18,0.1458008,19.48635,18.26616,17.59767,17.1773,16.93155,14.377,13.923,10.079,8.407,-0.5970065069621497,-0.4239722473118451,-0.6187865594854276,-1.5313498395440543,-0.2637969029691347,-0.703128038747787,False,0,1.22019,1.88868,2.30905,2.5548,0.66849,1.08886,1.33461,0.42037,0.66612,0.24575,0.454,4.298,5.97,3.844,5.516,1.672,168.662409053439,30.8652394418887,[],[],0
1237665367970939014,2.228212E+18,0.02321869,18.43752,16.84754,16.12155,15.77032,15.4892,13.89,13.86,12.341,9.328,0.1275955824116465,-0.5089828844094855,-0.1437819070588529,-1.0925626232453085,-0.0740523039990513,-0.960242445816704,False,0,1.58998,2.31597,2.6672,2.94832,0.72599,1.07722,1.35834,0.35123,0.63235,0.28112,0.03,1.549,4.562,1.519,4.532,3.013,169.91337052729,31.0339508774403,[],[],0
1237665369043763263,2.355503E+18,0.1093071,18.78949,17.41612,16.76953,16.39027,16.16998,13.878,13.56,9.827,8.433,-0.3188706882968443,-0.4546515487146287,-0.5830670331529806,-1.3467403527332331,-0.1428191663817444,-0.7589305724567943,False,0,1.37337,2.01996,2.39922,2.61951,0.64659,1.02585,1.24614,0.37926,0.59955,0.22029,0.318,4.051,5.445,3.733,5.127,1.394,167.315096305544,31.4724775154055,[],[],0
1237665369044287615,2.372304E+18,0.1201404,19.2335,17.9767,17.4313,17.08746,16.89049,14.772,14.476,10.95,8.873,-0.4113700372186489,-0.4162444635855556,-0.5395948459398164,-1.497473057094228,-0.1807049912212933,-0.4187654465173588,False,0,1.2568,1.8022,2.14604,2.34301,0.5454,0.88924,1.08621,0.34384,0.54081,0.19697,0.296,3.822,5.899,3.526,5.603,2.077,168.727738864975,31.7052697579986,[],[],0
1237665369045074086,2.364448E+18,0.09896946,18.51951,16.83143,16.01189,15.57625,15.24855,12.945,12.758,9.72,8.29,-0.1871005082741211,-0.3627234369305645,-0.6435373337763719,-1.355816558404421,-0.0663579732446907,,False,0,1.68808,2.50762,2.94326,3.27096,0.81954,1.25518,1.58288,0.43564,0.76334,0.3277,0.187,3.225,4.655,3.038,4.468,1.43,170.860514537539,32.0833975798278,[],[],0
1237665369574932635,2.643742E+18,0.03403202,18.77002,16.93882,16.09358,15.66443,15.34806,13.332,13.326,12.068,9.023,0.1373709488153154,-0.5456729508014716,-0.1107657492007303,-0.8536945340350802,0.1929070150608409,-1.5680658502277025,False,0,1.8312,2.67644,3.10559,3.42196,0.84524,1.27439,1.59076,0.42915,0.74552,0.31637,0.006,1.264,4.309,1.258,4.303,3.045,152.609784608057,28.9792792953861,[],[],0
1237665369577488633,2.650538E+18,0.04330052,17.89443,16.82746,16.42332,16.16128,16.04262,14.475,14.316,10.641,8.602,-0.389994649089899,-0.5850411611277474,-0.4383354600853483,-1.496016409779728,-0.2611326761335112,,False,0,1.06697,1.47111,1.73315,1.85181,0.40414,0.66618,0.78484,0.26204,0.3807,0.11866,0.159,3.834,5.873,3.675,5.714,2.039,159.042766615881,30.4842043587224,[],[],0
1237665369580044435,2.240681E+18,0.08030717,18.9242,17.68936,17.23247,16.94884,16.78806,14.822,14.417,10.903,8.878,-0.2914540436383196,-0.5213306972574456,-0.476477789989615,-1.370683998650026,-0.26031619523842,-1.1941012249397438,False,0,1.23484,1.69173,1.97536,2.13614,0.45689,0.74052,0.9013,0.28363,0.44441,0.16078,0.405,3.919,5.944,3.514,5.539,2.025,165.725543694412,31.8660409381586,[],[],0
1237665371718877403,2.429702E+18,0.0685853,19.17393,18.11378,17.64342,17.35913,17.23822,15.476,15.384,12.614,9.003,0.0145599584710432,-0.6376435128256935,-0.430583587216867,-1.288178504770619,-0.0704716303528839,,False,0,1.06015,1.53051,1.8148,1.93571,0.47036,0.75465,0.87556,0.28429,0.4052,0.12091,0.092,2.862,6.473,2.77,6.381,3.611,230.683739037276,22.7192407845274,[],[],0
1237665371721826612,2.440982E+18,0.01388178,17.90469,16.9691,16.62168,16.48129,16.34695,15.387,15.458,12.02,9.404,0.5224328921297249,-1.1809706621562597,-0.7323524481669332,-1.8348998446795015,inf,inf,False,0,0.93559,1.28301,1.4234,1.55774,0.34742,0.48781,0.62215,0.14039,0.27473,0.13434,-0.071,3.367,5.983,3.438,6.054,2.616,237.346502808145,20.0483229008561,[],[],0
1237665372794519764,2.438859E+18,0.03732888,18.7886,17.02921,16.23345,15.86633,15.58241,13.649,13.639,12.584,9.67,-0.0203191231026609,-0.6912522281586404,-0.3234095978986356,-1.0142342827652977,-0.2535636075527563,,False,0,1.75939,2.55515,2.92227,3.20619,0.79576,1.16288,1.4468,0.36712,0.65104,0.28392,0.01,1.065,3.979,1.055,3.969,2.914,235.390914359546,21.7829512203367,[],[],0
1237665373869768912,2.44433E+18,0.01838725,17.48072,16.44045,16.03219,15.82409,15.67378,14.115,14.001,10.643,8.382,0.0865687461138331,-0.7323245127019824,-0.4424183219669753,-1.3823944968869413,inf,inf,False,0,1.04027,1.44853,1.65663,1.80694,0.40826,0.61636,0.76667,0.2081,0.35841,0.15031,0.114,3.472,5.733,3.358,5.619,2.261,239.176462140197,21.1363429809563,[],[],0
1237665427574751597,2.486001E+18,0.04788003,18.07408,16.47746,15.84115,15.45535,15.17706,13.121,12.532,9.09,6.525,1.0616074424930326,0.0323526154163835,-0.1641696170186222,-0.5951207654371834,1.0927477578166254,-0.0814595237055568,True,2,1.59662,2.23293,2.61873,2.89702,0.63631,1.02211,1.3004,0.3858,0.66409,0.27829,0.589,4.031,6.596,3.442,6.007,2.565,246.670547965337,14.3787900667187,[],[],0
1237665428097466496,2.394819E+18,0.03445413,20.91739,18.61741,17.88375,17.49044,17.32153,15.818,15.512,12.861,9.023,0.1246797483281569,-1.113285327098847,-0.6043133870952163,-1.40470219726656,0.0024492233957383,-1.1717989358205931,False,0,2.29998,3.03364,3.42695,3.59586,0.73366,1.12697,1.29588,0.39331,0.56222,0.16891,0.306,2.957,6.795,2.651,6.489,3.838,214.445543567596,26.0948652875376,[],[],0
1237665428106182823,2.438712E+18,0.07092316,18.00735,16.87074,16.29458,15.81678,15.63287,12.731,12.391,7.94,5.757,-0.6562379062070937,-0.4328372815950829,-0.5979999623230062,-1.647711797928703,-0.2254054478901886,-0.8760305144133006,False,0,1.13661,1.71277,2.19057,2.37448,0.57616,1.05396,1.23787,0.4778,0.66171,0.18391,0.34,4.791,6.974,4.451,6.634,2.183,235.079021289413,19.8560030800864,[],[],0
1237665428628570157,2.254097E+18,0.06962109,19.11995,17.96181,17.35725,16.91852,16.68858,13.865,13.541,9.563,7.834,-0.3300294652315467,-0.4340420242542281,-0.4594291886600347,-1.4960177580597265,-0.2298325516420013,-1.1690152894767654,False,0,1.15814,1.7627,2.20143,2.43137,0.60456,1.04329,1.27323,0.43873,0.66867,0.22994,0.324,4.302,6.031,3.978,5.707,1.729,199.859142437235,29.1479736472717,[],[],0
1237665428635386153,2.399456E+18,0.1077516,20.27759,18.5203,17.55131,17.11962,16.81443,14.62,14.387,12.681,9.588,-0.1283178848793348,-0.6408751828958434,-0.1133455247053929,-0.5293742900682228,-0.4542203665764506,-1.718497761415466,False,0,1.75729,2.72628,3.15797,3.46316,0.96899,1.40068,1.70587,0.43169,0.73688,0.30519,0.233,1.939,5.032,1.706,4.799,3.093,217.16215068251,25.9597118519249,[1237665428635386151],[32.742993636419726],1
1237665428636434618,2.408427E+18,0.1215257,18.24035,17.01221,16.28375,15.89264,15.59619,13.064,12.833,9.392,7.759,-0.613218461094931,-0.3903320716883434,-0.7235395954321037,-1.5507242196587956,-0.1726437426860121,-0.4584782069449786,False,0,1.22814,1.9566,2.34771,2.64416,0.72846,1.11957,1.41602,0.39111,0.68756,0.29645,0.231,3.672,5.305,3.441,5.074,1.633,219.757511449731,25.3184894931328,[],[],0
1237665428645413284,2.475984E+18,0.04710648,19.00411,17.69396,17.15396,16.87617,16.65929,14.924,14.909,11.471,8.708,-0.3913451165721705,-0.5258675414031785,-0.3689082450241756,-1.0239215565088795,-0.4308099219429042,-0.9688008322848648,False,0,1.31015,1.85015,2.12794,2.34482,0.54,0.81779,1.03467,0.27779,0.49467,0.21688,0.015,3.453,6.216,3.438,6.201,2.763,240.466142205783,18.0654026299837,[],[],0
